job_id,title,company_name,raw_jd_text,skills_required,skills_preferred,min_years_experience,max_years_experience,seniority_level,location_city,location_country,work_mode,employment_type,degree_required,degree_preferred_field,industry,salary_min,salary_max,salary_currency,date_posted,is_active,human_skills_required,human_skills_good_to_have,human_notes,annotated
AIOC-S01625836,Supply Chain Plan&Analyt Associate,Accenture,"Skill required: Plan - Supply Chain Supply Planning Designation: Supply Chain Plan&Analyt Associate Qualifications: Any Graduation Years of Experience: 1 to 3 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? Accenture is seeking a Supply Chain Operations Associate to support various supply chain operations planning services for our customers.  In this capacity, you will be based out of one of our delivery centers and will have frequent interaction with team members and customers in the execution of projects. These projects will help customers achieve significant value in the form of improved visibility, quality, delivery, and sales performance. 
Job Responsibilities:
•	Developing and maintaining feasible Master Supply Plans (MPS) that align with demand forecasts and production capacity, identifying and resolving potential gaps and risks. 
•	Managing inventory levels across the supply chain, optimizing for both availability and cost-effectiveness, and ensuring target inventory days of supply (DOS) are met. 
•	Working closely with Demand Planning, Brand Management, Sales, Finance, and other teams to ensure alignment and effective execution of supply plans
•	Utilizing scenario planning to proactively address potential issues and optimize supply chain performance, especially in the face of changing market conditions or unexpected events. 

•	Tracking key performance indicators (KPIs) such as fill rates, inventory levels, and cost metrics, and taking corrective actions to improve performance. 
•	Maintaining accurate master and transactional data within planning systems, and contributing to the development of planning strategies and parameters. 
•	Identifying and implementing process improvements to enhance supply chain agility, efficiency, and responsiveness. 
•	Identifying and mitigating potential supply chain risks, including material shortages, production delays, and other disruptions. What are we looking for? Basic Qualifications:

•	A Bachelor’s Degree or Equivalent
Preferred Qualifications: 
•	Supply Chain Experience
•	Industry Experience- FMCG/Beauty industry preferred
•	Basic knowledge of ERPs like: SAP; Analytical/Business Intelligence tools like Power BI, Tableau, QlikView and Planning Tools like: O9, SAP APO, Kinaxis. 
•	Knowledge of inventory management principles and practices.
•	Strong quantitative and analytical skills including Power BI
•	Exceptional multi-tasking skills
•	Attention to detail & high levels of accuracy
•	Proficiency with Excel 
•	Proficiency in supply chain planning systems and tools (e.g., o9)
•	Excellent communication, organization/time management and problem-solving skills Roles and Responsibilities: •In this role you are required to solve routine problems, largely through precedent and referral to general guidelines
• Your expected interactions are within your own team and direct supervisor
• You will be provided detailed to moderate level of instruction on daily work tasks and detailed instruction on new assignments
• The decisions that you make would impact your own work
• You will be an individual contributor as a part of a team, with a predetermined, focused scope of work
• Please note that this role may require you to work in rotational shifts Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.","['tableau', 'power bi']","['excel', 'sap', 'cloud']",1.0,3.0,lead,India,India,onsite,full-time,Masters,Electrical / Electronics,Consulting & IT Services,,,INR,Posted Today,True,,,,False
R00202041,Topic Advisory Associate Manager (L8) – CFO & EV,Accenture,"Job Title - Topic Advisory Associate Manager (L8) – CFO & EV Management Level: 7-Manager Location: Bengaluru, BDC10A Must-have skills: Sales and Business Development Good to have skills: Ability to leverage design thinking, business process optimization, and stakeholder management skills. Job Summary: This role involves driving strategic initiatives, managing business transformations, and leveraging industry expertise to create value-driven solutions. Roles & Responsibilities: Provide strategic advisory services, conduct market research, and develop data-driven recommendations to enhance business performance. The work: You prepare and elevate materials (e.g. Proposals, Stage 0, Analysis, Research, etc.) for finance transformation related sales pursuits including provisioning content from previous deals and the asset repository. You update and maintain the team’s inventory of assets, uploading all submissions to necessary platforms. You coordinate with other pursuit services team members (like graphics or editorial) to ensure content is consistent across the deck and complies with Accenture brand standards. You may be asked to attend conferences to promote Accenture's services in <Topic Area> Professional & Technical Skills: - Relevant experience in the required domain. - Strong analytical, problem-solving, and communication skills. - Ability to work in a fast-paced, dynamic environment. English language fluency (oral and written) Must support/mirror working hours for the supported Market Unit or other business area Must be flexible with working hours to meet shifting business needs Must have good internet connectivity and distraction-free environment for working at home, in accordance with local guidelines Bonus points if you have: Experience in Sales and Business Development Experience in finance function or finance transformation topics like platform transformation, enterprise performance management, risk and compliance. Additional Information: - Opportunity to work on innovative projects. - Career growth and leadership exposure. About Our Company | Accenture Experience: 12-14Years Educational Qualification: Bachelor's Degree About Accenture We work with one shared purpose: to deliver on the promise of technology and human ingenuity. Every day, more than 775,000 of us help our stakeholders continuously reinvent. Together, we drive positive change and deliver value to our clients, partners, shareholders, communities, and each other.We believe that delivering value requires innovation, and innovation thrives in an inclusive and diverse environment. We actively foster a workplace free from bias, where everyone feels a sense of belonging and is respected and empowered to do their best work.At Accenture, we see well-being holistically, supporting our people’s physical, mental, and financial health. We also provide opportunities to keep skills relevant through certifications, learning, and diverse work experiences. We’re proud to be consistently recognized as one of the World’s Best Workplaces™.Join Accenture to work at the heart of change. Visit us at www.accenture.com Equal Employment Opportunity Statement All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law. Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process. Accenture is committed to providing veteran employment opportunities to our service men and women.",[],[],12.0,14.0,junior,India,India,onsite,internship,Bachelors,Electrical / Electronics,Consulting & IT Services,,,INR,Posted 30+ Days Ago,True,,,,False
AIOC-S01626617,Digital Content Management Associate,Accenture,"Skill required: Marketing Operations - Content management Designation: Digital Content Management Associate Qualifications: Any Graduation Years of Experience: 1 to 3 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? The role is responsible for back-end designing, coding and modifying components, from layout to function and according to a client  s specifications . Strive to create visually appealing sites that feature user-friendly design and clear navigation using Drupal CMS tool. What are we looking for? QUALIFICATIONS REQUIRED:

•	Any Graduates 

•	2-4 years relevant professional experience
•	Hands-on experience working with Drupal CMS is essential
•	Flexible working in shifts - Mandatory
•	Excellent written and verbal English skills Roles and Responsibilities: •	Build websites and applications using Drupal content management system
•	Design and build components, templates, dialogs, and workflows using Drupal CMS
•	Diagnose and solve technical problems related to content management such as search result accuracy, dynamic content linking, formatting, image scaling, internationalization, and personalization
•	Work in an agile, rapid development and prototyping environment
•	Translate business requirements into Drupal CMS specific implementation specifications
•	Design and improve internal development methodologies
•	Candidate must have a strong understanding of UI, cross-browser compatibility, general web functions and standards
•	The position requires constant communication with colleagues

[A] HTML (HTML 4.01, XHTML, HTML5)
•	Develop complex website architecture and structure from scratch
•	Create advanced XHTML static and dynamic, structures and templates
•	HTML 4.0, XHTML and HTML5 understanding of semantic web and best practices
•	Integrate XHTML pages and modules with a server-side structures

[B] CSS (CSS1, CSS2, CSS3 cross browsing, pixel perfect concept, validation)
•	Develop CSS3style sheets, for a specific page and for an entire site equally
•	Strong knowledge in best practices
•	Knowledge in how to create CSS3 based themes
•	Knowledge in concepts like pixel perfect, cross-browsing 
•	Strong Knowledge in mobile and tables layouts

[C] JS (DOM, CORE, JSON, AJAX, Jquery) - Optional
•	Create or customize JS modules into websites
•	Advance knowledge in JS libraries, components, best practices and standards
•	Knowledge in JS optimization Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.",['agile'],['cloud'],1.0,4.0,junior,India,India,onsite,internship,,Business / Management,Consulting & IT Services,,,INR,Posted Today,True,,,,False
AIOC-S01626873,Delivery Operations Associate Manager,Accenture,"Skill required: Financial Planning & Analysis - Financial Planning and Analysis (FP&A) Designation: Delivery Operations Associate Manager Qualifications: Any Graduation Years of Experience: 10 to 14 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? You will be aligned with our Finance Operations vertical and help us in determining financial outcomes by getting involved and leading team providing planning, forecasting, collecting operational data/reports, conducting analysis and reconciling transaction, preparation of standard & Adhoc management reports for region, brands, country, product, Service type etc., providing standardized/adhoc and insightful level of analyses What are we looking for? Ideal Candidate should have strong experience in the following areas:
•	Experienced in leading & supporting mid sized teams delivering FP&A activities including strategic plan, budget & regular forecast exercise, Financial planning, reporting, variance analysis, preparation & complete analysis of P&L (including gross margin, net margin & SG&A analysis)
•	Strong experience in working on key planning & forecasting tools (including but not limited to Onestream & Anaplan)
•	Experience of working on SAP ERP platform 
•	Experienced in working on key analytics applications such as Power BI/Power query including creation of dashboards will be preferred

•	Strong hands on experience in MS Excel
•	Strong stakeholder management skills
•	Strong analytical and story telling skills
•	Must be a Commerce graduate (CA/CMA/CFA/MBA Finance preferred)
•	Experienced in participating and driving transformation and improvement initiatives for FP&A area (including COE creation, Report standardization, AI/ML commentary generation etc.)
•	Strong people management skills 
•	Comfortable to work in Flexi / Night Shifts Roles and Responsibilities: •	Support Strategic plan, budget & regular forecast exercises
•	Responsible for Financial planning, reporting, variance analysis, budgeting and forecasting, preparation & analysis of P&L (including gross margin & net margin analysis), forecast accuracy & SG&A expense analysis.
•	Planning, Creating and managing reporting data and report out from various database systems
•	Provide professional expertise and direction to other team members and act as the focal point for business units and Technology by participating in key project initiatives.
•	As required, manage client communication, respond to queries, investigate irregularities and anomalies and provide technical support for daily tasks.
•	Preparation of Working Capital & Cost of Sales reports is to support the business.
•	Partners with client stakeholders to understand their strategic goals, operational context and activities to explain results with strategic business insights and facts
•	Use a diverse range of applications (including but not limited to (Onestream, Anaplan, SAP, Power BI & MS Excel) and understand the business and technical functionality of each application and its relevance to the business community.
•	Provide support to all business units across the region/brands, including product understanding, validation, problem/query resolution and coordination of communications.
•	Uses storytelling principles to convey impactful messages
•	Responsible to maintain services in line with Service expectations agreed with the business.
•	Development, Objectives and Performance management of the team and individuals in line with policy and performance framework
•	Ensure one on one feedback is held with all team members
•	Reduction of single points of failure and dependency on key individuals Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.","['power bi', 'excel']","['sap', 'cloud', 'erp']",10.0,14.0,lead,India,India,onsite,full-time,Masters,Finance / Commerce,Consulting & IT Services,,,INR,Posted Today,True,,,,False
AIOC-S01628156,Sales Prog & Incentive Mgmt Sr Analyst,Accenture,"Skill required: Master Data Management - Master Data Management (MDM) Designation: Sales Prog & Incentive Mgmt Sr Analyst Qualifications: Any Graduation Years of Experience: 5 to 8 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? You will manage the end-to-end lifecycle of Master Data across Customer, Pricing, Material, Local Sets, and EDI domains. Key duties include:
•	Data Lifecycle Management: Create, update, and validate records for new customers, intercompany partners, plants, DCs, and employees.
•	Pricing Maintenance: Manage Suggested Retail Price (SRP), Recommended Retail Price (RRP), and discount maintenance.
•	Operational Execution: Process ""door"" openings/closings, manage salon business master data (including credit card updates), and maintain product catalogues.
•	Material Administration: Maintain Material Master Data, manage retailer new line forms, and coordinate customer assortments at affiliate and retailer levels.
•	Compliance & Audit: Run SOX change reports, perform sample audits, and ensure all requests meet mandatory approval requirements before processing.
•	Compliance-Driven Professionals: Individuals who will strictly adhere to Standard Operating Procedures (SOPs) and refuse to process requests that lack mandatory approvals.
•	Detail-Oriented Analysts: Capability to validate specific data element entries for completeness and accuracy.Efficiency Mindset: Ability to monitor end-to-end processes, such as NDO Cycle Times, to ensure timely shipmentsCustomer Master: Handling complex onboarding, intercompany records, and door closure processes.Pricing Dynamics: Experience with discount margin validation, calculating wholesale vs. RRP, and performing order form comparisons.Supply Chain & Logistics: Managing plant/warehouse structures, intercompany stock movements, and material assortments.Salon/Specialized Retail: Experience with specific niche requirements like Aveda classification levels or salon business legal documents.
Architect master data solutions across platforms to consolidate content, synchronize data, provide centralized maintenance of unified data, enable rich product content management and print publishing as well as to synchronize global data ensuring consistency and control of master data elements. What are we looking for? •	Stakeholder Engagement: Attend business stakeholder meetings to understand needs impacting services.
•	Inter-Departmental Coordination: Act as a liaison between requestors, Master Data teams, IT, and Finance for approvals and troubleshooting.
•	Reporting: Execute and distribute key business reports on an ad-hoc or scheduled basis to support business functions.
________________________________________


Transformation / Ops Improvement Experience
•	Data Quality (DQ) Management: Generate and review weekly/monthly DQ reports to ensure accuracy and timeliness of data attributes.
•	Process Enrichment: Enrich local sets by coordinating with internal departments and synchronizing data with global standards.
•	System Innovation: Support and drive new EDI initiatives, such as message standard changes, in collaboration with IT.
________________________________________

•	ERP Systems: Expertise in SAP (Material Master, Customer Master, and Pricing) and various legacy systems.
•	Data Entry & Management: Proficiency in using standard templates, margin calculators, and EDI mailbox management.
•	Product Catalogues: Maintenance of digital customer product catalogues. Roles and Responsibilities: •In this role you are required to do analysis and solving of increasingly complex problems
• Your day to day interactions are with peers within Accenture
• You are likely to have some interaction with clients and/or Accenture management
• You will be given minimal instruction on daily work/tasks and a moderate level of instruction on new assignments
• Decisions that are made by you impact your own work and may impact the work of others
• In this role you would be an individual contributor and/or oversee a small work effort and/or team
• Please note that this role may require you to work in rotational shifts Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.",['sap'],"['cloud', 'erp']",5.0,8.0,junior,India,India,onsite,internship,Masters,Finance / Commerce,Consulting & IT Services,,,INR,Posted Today,True,,,,False
AIOC-S01625806,Supply Chain Plan&Analyt Associate,Accenture,"Skill required: Plan - Supply Chain Supply Planning Designation: Supply Chain Plan&Analyt Associate Qualifications: Any Graduation Years of Experience: 1 to 3 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? Accenture is seeking a Supply Chain Operations Associate to support various supply chain operations planning services for our customers.  In this capacity, you will be based out of one of our delivery centers and will have frequent interaction with team members and customers in the execution of projects. These projects will help customers achieve significant value in the form of improved visibility, quality, delivery, and sales performance. 
Job Responsibilities:
•	Developing and maintaining feasible Master Supply Plans (MPS) that align with demand forecasts and production capacity, identifying and resolving potential gaps and risks. 
•	Managing inventory levels across the supply chain, optimizing for both availability and cost-effectiveness, and ensuring target inventory days of supply (DOS) are met. 
•	Working closely with Demand Planning, Brand Management, Sales, Finance, and other teams to ensure alignment and effective execution of supply plans
•	Utilizing scenario planning to proactively address potential issues and optimize supply chain performance, especially in the face of changing market conditions or unexpected events.

•	Tracking key performance indicators (KPIs) such as fill rates, inventory levels, and cost metrics, and taking corrective actions to improve performance. 
•	Maintaining accurate master and transactional data within planning systems, and contributing to the development of planning strategies and parameters. 
•	Identifying and implementing process improvements to enhance supply chain agility, efficiency, and responsiveness. 
•	Identifying and mitigating potential supply chain risks, including material shortages, production delays, and other disruptions. What are we looking for? Basic Qualifications:

•	A Bachelor’s Degree or Equivalent
Preferred Qualifications: 
•	Supply Chain Experience
•	Industry Experience- FMCG/Beauty industry preferred
•	Basic knowledge of ERPs like: SAP; Analytical/Business Intelligence tools like Power BI, Tableau, QlikView and Planning Tools like: O9, SAP APO, Kinaxis. 
•	Knowledge of inventory management principles and practices.
•	Strong quantitative and analytical skills including Power BI
•	Exceptional multi-tasking skills
•	Attention to detail & high levels of accuracy
•	Proficiency with Excel 
•	Proficiency in supply chain planning systems and tools (e.g., o9)
•	Excellent communication, organization/time management and problem-solving skills Roles and Responsibilities: •In this role you are required to solve routine problems, largely through precedent and referral to general guidelines
• Your expected interactions are within your own team and direct supervisor
• You will be provided detailed to moderate level of instruction on daily work tasks and detailed instruction on new assignments
• The decisions that you make would impact your own work
• You will be an individual contributor as a part of a team, with a predetermined, focused scope of work
• Please note that this role may require you to work in rotational shifts Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.","['tableau', 'power bi']","['excel', 'sap', 'cloud']",1.0,3.0,lead,India,India,onsite,full-time,Masters,Electrical / Electronics,Consulting & IT Services,,,INR,Posted Today,True,,,,False
AIOC-S01625786,Supply Chain Plan&Analyt Associate,Accenture,"Skill required: Plan - Supply Chain Supply Planning Designation: Supply Chain Plan&Analyt Associate Qualifications: Any Graduation Years of Experience: 1 to 3 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and  Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries.  We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and  communities.Visit us at www.accenture.com What would you do? Accenture is seeking a Supply Chain Operations Associate to support various supply chain operations planning services for our customers.  In this capacity, you will be based out of one of our delivery centers and will have frequent interaction with team members and customers in the execution of projects. These projects will help customers achieve significant value in the form of improved visibility, quality, delivery, and sales performance.

Job Responsibilities:
•	Developing and maintaining feasible Master Supply Plans (MPS) that align with demand forecasts and production capacity, identifying and resolving potential gaps and risks. 
•	Managing inventory levels across the supply chain, optimizing for both availability and cost-effectiveness, and ensuring target inventory days of supply (DOS) are met. 

•	Working closely with Demand Planning, Brand Management, Sales, Finance, and other teams to ensure alignment and effective execution of supply plans
•	Utilizing scenario planning to proactively address potential issues and optimize supply chain performance, especially in the face of changing market conditions or unexpected events. 
•	Tracking key performance indicators (KPIs) such as fill rates, inventory levels, and cost metrics, and taking corrective actions to improve performance. 

•	Maintaining accurate master and transactional data within planning systems, and contributing to the development of planning strategies and parameters. 
•	Identifying and implementing process improvements to enhance supply chain agility, efficiency, and responsiveness. 
•	Identifying and mitigating potential supply chain risks, including material shortages, production delays, and other disruptions. What are we looking for? Basic Qualifications:
•	A Bachelor’s Degree or Equivalent
Preferred Qualifications: 
•	Supply Chain Experience
•	Industry Experience- FMCG/Beauty industry preferred
•	Basic knowledge of ERPs like: SAP; Analytical/Business Intelligence tools like Power BI, Tableau, QlikView and Planning Tools like: O9, SAP APO, Kinaxis. 
•	Knowledge of inventory management principles and practices.
•	Strong quantitative and analytical skills including Power BI
•	Exceptional multi-tasking skills
•	Attention to detail & high levels of accuracy
•	Proficiency with Excel 
•	Proficiency in supply chain planning systems and tools (e.g., o9)
•	Excellent communication, organization/time management and problem-solving skills Roles and Responsibilities: •In this role you are required to solve routine problems, largely through precedent and referral to general guidelines
• Your expected interactions are within your own team and direct supervisor
• You will be provided detailed to moderate level of instruction on daily work tasks and detailed instruction on new assignments
• The decisions that you make would impact your own work
• You will be an individual contributor as a part of a team, with a predetermined, focused scope of work
• Please note that this role may require you to work in rotational shifts Any Graduation About Accenture Accenture is a leading global professional services company that helps the world’s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services—creating tangible value at speed and scale. We are a talent- and innovation-led company with approximately 791,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. Our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. Visit us at www.accenture.com Equal Employment Opportunity Statement We believe that no one should be discriminated against because of their differences. All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, military veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by applicable law. Our rich diversity makes us more innovative, more competitive, and more creative, which helps us better serve our clients and our communities.","['tableau', 'power bi']","['excel', 'sap', 'cloud']",1.0,3.0,lead,India,India,onsite,full-time,Masters,Electrical / Electronics,Consulting & IT Services,,,INR,Posted Today,True,,,,False
